Lead Number,TotalVisits,Total Time Spent on Website,time_decay,bounce_rate,Car,gender,city,sales_branch,policy_type,fuel_type,varient,PA,RA,claim_reasons,coverage,claim_amount,year,insurance_type
624679,0,0,175,0.890832988,Hyundai,Female,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,18113,2017,comprehensive_insurance
602317,0,0,61,0.588640659,Ford,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,1524,2020,comprehensive_insurance
650655,7,1028,156,0.360278484,Jeep,Male,tier3,App,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,15340,2021,comprehensive_insurance
621106,2,1284,130,0.52654521,Jeep,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,No,Yes,Hail,Basic,2820,2017,third_party_insurance
584443,5,124,163,0.956355298,Hyundai,Male,tier1,Web,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,7801,2021,comprehensive_insurance
656233,0,0,130,0.92869107,Maruti,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,7705,2017,comprehensive_insurance
655793,2,1099,48,0.233772415,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,1255,2018,comprehensive_insurance
583940,8,1271,172,0.273832079,Hyundai,Female,tier2,App,PersonalAuto,Diesel,Basemodel,No,Yes,Collision,Premium,14108,2021,comprehensive_insurance
656754,0,0,100,0.767971822,Maruti,Female,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,4409,2019,comprehensive_insurance
607656,2,85,135,0.772141118,TATA,Male,tier1,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,9644,2020,comprehensive_insurance
582928,4,27,56,0.142536037,Mahindra,Female,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,No,Collision,Premium,343,2020,comprehensive_insurance
635757,6,1252,36,0.021978415,TATA,Female,tier2,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,8589,2017,comprehensive_insurance
597954,2,142,95,0.611413143,Mahindra,Male,tier1,Web,CorporateAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,3857,2018,third_party_insurance
616068,0,0,168,0.24847192,Maruti,Male,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,6515,2017,comprehensive_insurance
599008,0,0,98,0.23877603,TATA,Male,tier3,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,1605,2021,third_party_insurance
614607,6,246,100,0.52106443,Maruti,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Hail,Basic,5396,2021,third_party_insurance
591315,5,37,78,0.217794983,TATA,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,No,Yes,Collision,Premium,4875,2021,comprehensive_insurance
613542,0,0,142,0.018789303,Maruti,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,787,2021,third_party_insurance
597718,0,0,35,0.848311857,Maruti,Male,tier2,App,CorporateAuto,Petrol,Middlemodel,No,Yes,Hail,Basic,2471,2021,third_party_insurance
608677,8,1286,25,0.089887644,Hyundai,Male,tier2,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,3006,2018,comprehensive_insurance
660312,4,1622,137,0.707969,Jeep,Male,tier1,Web,CorporateAuto,Diesel,Topmodel,Yes,Yes,Collision,Premium,2701,2021,comprehensive_insurance
589866,3,260,175,0.987702925,TATA,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,17216,2021,comprehensive_insurance
582348,1,1245,122,0.035105898,Maruti,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,No,Yes,Hail,Basic,624,2019,third_party_insurance
588025,0,0,48,0.205032658,TATA,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,9189,2020,comprehensive_insurance
641507,5,1383,187,0.032173214,Maruti,Female,tier1,Web,CorporateAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,11339,2021,comprehensive_insurance
623936,1,1112,52,0.261030783,Jeep,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Hail,Basic,5921,2019,third_party_insurance
659889,4,1435,152,0.200058908,Hyundai,Male,tier2,Call Center,PersonalAuto,Diesel,Basemodel,Yes,No,Hail,Basic,2843,2020,third_party_insurance
590951,3,1309,80,0.056996405,Maruti,Female,tier1,Web,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,7069,2020,comprehensive_insurance
654572,1,41,180,0.200231824,Mahindra,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,No,Yes,Hail,Basic,2796,2018,third_party_insurance
614103,0,0,109,0.079259685,Hyundai,Male,tier1,App,PersonalAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,8351,2020,comprehensive_insurance
650102,5,542,134,0.300055618,Maruti,Male,tier1,Web,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,1091,2019,comprehensive_insurance
600727,0,0,140,0.336829938,Hyundai,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,7500,2017,comprehensive_insurance
593961,0,0,56,0.050936037,Maruti,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,16873,2021,comprehensive_insurance
598074,0,0,46,0.902287714,Maruti,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,10267,2021,comprehensive_insurance
614071,0,0,38,0.085832284,Maruti,Male,tier3,App,PersonalAuto,Petrol,Basemodel,No,No,Scratch/Dent,Extended,9860,2018,comprehensive_insurance
659182,1,263,147,0.873091309,Ford,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,No,Collision,Premium,10662,2019,comprehensive_insurance
618670,4,1891,151,0.278857266,TATA,Male,tier3,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,21868,2020,comprehensive_insurance
581414,1,349,17,0.633708247,TATA,Female,tier1,App,PersonalAuto,Petrol,Basemodel,No,No,Collision,Premium,6765,2017,comprehensive_insurance
581400,6,1048,146,0.198079436,Maruti,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Hail,Basic,2450,2017,third_party_insurance
603647,1,36,94,0.0223416,Maruti,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,5298,2018,third_party_insurance
621735,2,8,49,0.256681788,Mahindra,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,No,Yes,Collision,Premium,10430,2021,comprehensive_insurance
586148,3,596,141,0.048277135,Hyundai,Male,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,9755,2018,comprehensive_insurance
646447,5,39,112,0.971433815,Hyundai,Male,tier1,App,CorporateAuto,Petrol,Basemodel,No,Yes,Collision,Premium,10414,2020,comprehensive_insurance
600414,3,605,115,0.89583994,TATA,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,No,Scratch/Dent,Extended,1060,2020,comprehensive_insurance
593555,2,28,100,0.083821551,TATA,Female,tier1,App,PersonalAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,1723,2020,comprehensive_insurance
600261,5,1006,151,0.283864769,Hyundai,Female,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,9581,2021,comprehensive_insurance
607690,4,83,109,0.289206525,Hyundai,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,18968,2021,comprehensive_insurance
647654,0,0,58,0.100033444,TATA,Female,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,No,Collision,Premium,21975,2020,comprehensive_insurance
631889,5,1287,172,0.308100969,Maruti,Male,tier2,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Hail,Basic,4822,2017,third_party_insurance
629056,0,0,122,0.184745625,TATA,Female,tier2,App,PersonalAuto,Diesel,Topmodel,No,Yes,Scratch/Dent,Extended,9545,2018,comprehensive_insurance
609141,6,288,108,0.65236013,Ford,Male,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Hail,Basic,1939,2021,third_party_insurance
595176,3,135,160,0.431496599,Mahindra,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,8806,2021,comprehensive_insurance
591225,2,278,70,0.176338493,TATA,Female,tier1,Call Center,CorporateAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,5565,2021,third_party_insurance
614819,19,312,66,0.276863802,TATA,Male,tier3,App,PersonalAuto,Diesel,Topmodel,Yes,Yes,Hail,Basic,1204,2021,third_party_insurance
644871,5,71,173,0.131175877,Mahindra,Male,tier2,Call Center,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,2313,2017,comprehensive_insurance
614343,3,1101,14,0.223202408,Hyundai,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,5617,2018,comprehensive_insurance
596447,2,238,58,0.660307279,Mahindra,Male,tier1,App,CorporateAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,4063,2019,comprehensive_insurance
638848,4,45,118,0.157,Maruti,Female,tier1,Call Center,PersonalAuto,Diesel,Topmodel,Yes,No,Scratch/Dent,Extended,13515,2019,comprehensive_insurance
602472,0,0,110,0.920286257,Ford,Male,tier1,Web,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,20360,2019,comprehensive_insurance
611207,4,1298,51,0.09531705,TATA,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,18548,2020,comprehensive_insurance
623294,9,1310,181,0.079464504,Maruti,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,5003,2019,comprehensive_insurance
588369,7,96,189,0.248920602,TATA,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,9780,2021,comprehensive_insurance
599009,3,1532,100,0.07522397,Maruti,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,446,2019,comprehensive_insurance
614470,6,347,125,0.656912384,TATA,Female,tier1,Web,PersonalAuto,Diesel,Topmodel,Yes,No,Collision,Premium,17482,2018,comprehensive_insurance
594374,2,861,43,0.289021472,Hyundai,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,No,Yes,Scratch/Dent,Extended,7185,2020,comprehensive_insurance
612162,3,1291,52,0.213756037,Hyundai,Male,tier2,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,18595,2020,comprehensive_insurance
642967,3,155,68,0.683843276,Maruti,Male,tier3,Web,PersonalAuto,Petrol,Middlemodel,No,Yes,Collision,Premium,9447,2018,comprehensive_insurance
588534,29,286,169,0.431157396,Jeep,Female,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,5751,2019,comprehensive_insurance
591797,5,1978,133,0.129445532,TATA,Male,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,21737,2020,comprehensive_insurance
652014,2,1300,69,0.021700434,Hyundai,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,13471,2021,comprehensive_insurance
594031,0,0,110,0.157,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,13418,2017,comprehensive_insurance
593376,2,413,75,0.055639018,Mahindra,Male,tier1,Web,CorporateAuto,Diesel,Topmodel,Yes,Yes,Collision,Premium,14249,2019,comprehensive_insurance
598250,1,132,68,0.794564278,Maruti,Female,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,1351,2019,comprehensive_insurance
657073,3,199,51,0.579082872,Ford,Male,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,20190,2020,comprehensive_insurance
613506,5,421,76,0.265892001,Ford,Male,tier1,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,20768,2019,comprehensive_insurance
582230,0,0,62,0.115380058,Maruti,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,6196,2020,third_party_insurance
610866,3,446,155,0.937596351,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,No,No,Scratch/Dent,Extended,7009,2020,comprehensive_insurance
651930,0,0,12,0.656385703,TATA,Female,tier2,App,PersonalAuto,Diesel,Basemodel,No,Yes,Collision,Premium,8137,2017,comprehensive_insurance
639874,0,0,183,0.163045461,Jeep,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,19606,2018,comprehensive_insurance
581625,10,674,76,0.248669963,TATA,Male,tier2,App,CorporateAuto,Petrol,Basemodel,Yes,No,Hail,Basic,5896,2021,third_party_insurance
579533,6,1279,100,0.157,Hyundai,Female,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,No,Collision,Premium,21278,2018,comprehensive_insurance
625286,3,254,57,0.298454652,Jeep,Male,tier1,Web,CorporateAuto,Diesel,Basemodel,Yes,No,Collision,Premium,7977,2020,comprehensive_insurance
631563,7,1290,69,0.179712004,Hyundai,Male,tier2,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,6250,2021,comprehensive_insurance
630390,3,664,48,0.241113241,Hyundai,Female,tier1,Web,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,14435,2020,comprehensive_insurance
607234,4,276,14,0.634997936,Jeep,Male,tier1,Call Center,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,17424,2018,comprehensive_insurance
643263,2,925,95,0.312481593,Maruti,Male,tier1,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,4170,2018,comprehensive_insurance
590845,3,1306,134,0.137575314,Hyundai,Male,tier3,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,19657,2020,comprehensive_insurance
598132,0,0,84,0.101626036,TATA,Female,tier3,Web,PersonalAuto,Petrol,Basemodel,No,Yes,Collision,Premium,9615,2020,comprehensive_insurance
650311,0,0,89,0.14600802,Hyundai,Female,tier3,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,4157,2020,comprehensive_insurance
627307,2,950,83,0.220432704,Maruti,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,No,Scratch/Dent,Extended,11643,2019,comprehensive_insurance
651262,5,376,72,0.099937908,Hyundai,Female,tier3,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,13720,2020,comprehensive_insurance
629053,5,1653,69,0.080731732,Maruti,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,2419,2020,third_party_insurance
617028,0,0,92,0.285400787,Hyundai,Male,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,19237,2021,comprehensive_insurance
625880,6,259,188,0.943160634,TATA,Male,tier1,App,CorporateAuto,Petrol,Topmodel,Yes,No,Hail,Basic,1989,2018,third_party_insurance
649404,4,1758,168,0.249809737,Hyundai,Female,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,4110,2019,comprehensive_insurance
624227,2,806,112,0.137085337,TATA,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,2440,2021,comprehensive_insurance
643163,5,282,100,0.45145905,Jeep,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,10758,2017,comprehensive_insurance
582727,3,230,100,0.222757878,Hyundai,Male,tier3,App,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,6400,2018,comprehensive_insurance
590944,0,0,120,0.257003595,Hyundai,Female,tier2,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,3789,2017,comprehensive_insurance
608120,3,256,27,0.003534049,Hyundai,Female,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,9043,2018,comprehensive_insurance
604145,3,19,60,0.495,Mahindra,Male,tier1,Call Center,PersonalAuto,Diesel,Topmodel,Yes,Yes,Collision,Premium,16032,2018,comprehensive_insurance
623622,6,596,49,0.072653929,Hyundai,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,2360,2018,comprehensive_insurance
649135,9,100,188,0.204240037,Hyundai,Male,tier1,Call Center,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Hail,Basic,1287,2017,third_party_insurance
600701,0,0,111,0.291797787,Maruti,Male,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,3853,2021,third_party_insurance
643712,3,1389,46,0.157,TATA,Male,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,12515,2020,comprehensive_insurance
624122,0,0,78,0.220721027,TATA,Female,tier1,App,CorporateAuto,Diesel,Middlemodel,Yes,No,Collision,Premium,17579,2020,comprehensive_insurance
620304,5,264,53,0.266798075,Maruti,Male,tier3,Web,PersonalAuto,Diesel,Basemodel,No,Yes,Collision,Premium,16593,2021,comprehensive_insurance
587640,4,345,85,0.136291556,Mahindra,Male,tier2,Call Center,CorporateAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,2703,2020,comprehensive_insurance
612946,12,150,165,0.901689426,TATA,Male,tier1,Call Center,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,13278,2021,comprehensive_insurance
579564,8,1845,132,0.243461937,TATA,Female,tier1,Call Center,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,4050,2020,comprehensive_insurance
642490,9,1442,154,0.113439195,Ford,Male,tier1,App,PersonalAuto,Petrol,Middlemodel,No,Yes,Scratch/Dent,Extended,7518,2021,comprehensive_insurance
600662,2,1448,150,0.300645937,Mahindra,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,16160,2019,comprehensive_insurance
653120,1,1203,36,0.224389256,Hyundai,Female,tier1,App,PersonalAuto,Petrol,Basemodel,No,No,Hail,Basic,5617,2019,third_party_insurance
638505,3,739,138,0.230378115,Hyundai,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,9022,2019,comprehensive_insurance
599922,1,69,109,0.940313198,Jeep,Female,tier2,Web,PersonalAuto,Petrol,Basemodel,No,Yes,Hail,Basic,1004,2017,third_party_insurance
601399,5,198,80,0.577866941,Hyundai,Female,tier1,App,PersonalAuto,Diesel,Basemodel,No,No,Scratch/Dent,Extended,4031,2021,comprehensive_insurance
590425,3,296,38,0.021194589,Ford,Female,tier3,Call Center,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,1894,2021,comprehensive_insurance
634320,2,1138,24,0.30579803,Maruti,Male,tier3,App,PersonalAuto,Diesel,Topmodel,No,Yes,Scratch/Dent,Extended,6232,2020,comprehensive_insurance
597945,0,0,105,0.334009283,Maruti,Male,tier2,App,CorporateAuto,Petrol,Topmodel,Yes,Yes,Collision,Premium,19657,2021,comprehensive_insurance
597088,9,127,65,0.709977058,Maruti,Female,tier1,Web,CorporateAuto,Diesel,Basemodel,No,Yes,Hail,Basic,6260,2020,third_party_insurance
592888,5,149,119,0.768879378,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,6538,2017,third_party_insurance
610249,2,1484,123,0.03156347,Hyundai,Male,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,1420,2017,third_party_insurance
643628,2,428,117,0.358857715,Hyundai,Male,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,No,Scratch/Dent,Extended,12454,2019,comprehensive_insurance
639133,3,1376,26,0.284101927,TATA,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,No,Yes,Collision,Premium,10931,2020,comprehensive_insurance
658421,2,78,64,0.18957417,Jeep,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,10636,2018,comprehensive_insurance
660149,6,1225,158,0.826159945,Hyundai,Female,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,12489,2018,comprehensive_insurance
643977,2,1429,174,0.021771771,Hyundai,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,No,Scratch/Dent,Extended,4261,2021,comprehensive_insurance
584568,2,33,64,0.160915081,TATA,Male,tier3,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,5729,2018,comprehensive_insurance
581232,5,1468,128,0.88386675,Mahindra,Male,tier1,App,CorporateAuto,Petrol,Topmodel,Yes,Yes,Scratch/Dent,Extended,4470,2018,comprehensive_insurance
605638,6,1100,12,0.704968493,Hyundai,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,12146,2017,comprehensive_insurance
626337,2,702,153,0.199159951,Hyundai,Female,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,9778,2020,comprehensive_insurance
633605,2,389,85,0.479402619,TATA,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,No,Collision,Premium,17670,2018,comprehensive_insurance
640348,0,0,44,0.270714961,Maruti,Male,tier1,Web,CorporateAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,13639,2019,comprehensive_insurance
636443,18,874,96,0.292640227,TATA,Male,tier1,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,2654,2021,comprehensive_insurance
594377,1,419,81,0.225670608,TATA,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,10270,2019,comprehensive_insurance
616325,2,1495,45,0.262811819,Hyundai,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,6084,2017,third_party_insurance
591654,6,20,149,0.946502537,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,20493,2019,comprehensive_insurance
595690,0,0,109,0.000826973,Hyundai,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,10215,2017,comprehensive_insurance
643772,2,1069,150,0.302204817,TATA,Male,tier1,App,CorporateAuto,Diesel,Topmodel,No,Yes,Collision,Premium,11971,2017,comprehensive_insurance
606481,3,75,84,0.183031305,Mahindra,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,No,Hail,Basic,5033,2018,third_party_insurance
642553,8,241,46,0.840963692,Jeep,Male,tier1,Web,PersonalAuto,Diesel,Topmodel,Yes,No,Collision,Premium,18273,2020,comprehensive_insurance
615883,3,201,34,0.134689178,Maruti,Male,tier1,Call Center,CorporateAuto,Petrol,Basemodel,Yes,No,Hail,Basic,1385,2019,third_party_insurance
619272,0,0,170,0.157,Maruti,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,10429,2019,comprehensive_insurance
586987,2,1130,80,0.219287779,Maruti,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,1908,2019,comprehensive_insurance
629734,3,1932,82,0.26069645,TATA,Female,tier3,App,PersonalAuto,Diesel,Topmodel,Yes,Yes,Collision,Premium,1009,2019,comprehensive_insurance
613825,2,746,170,0.98078152,Maruti,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,5702,2019,comprehensive_insurance
